studentid,userid
620013508,13508
620013509,13509
620013510,13510
620013511,13511
620013512,13512
620013513,13513
620013514,13514
620013515,13515
620013516,13516
620013517,13517
620013518,13518
620013519,13519
620013520,13520
620013521,13521
620013522,13522
620013523,13523
620013524,13524
620013525,13525
620013526,13526
620013527,13527
620013528,13528
620013529,13529
620013530,13530
620013531,13531
620013532,13532
620013533,13533
620013534,13534
620013535,13535
620013536,13536
620013537,13537
620013538,13538
620013539,13539
620013540,13540
620013541,13541
620013542,13542
620013543,13543
620013544,13544
620013545,13545
620013546,13546
620013547,13547
620013548,13548
620013549,13549
620013550,13550
620013551,13551
620013552,13552
620013553,13553
620013554,13554
620013555,13555
620013556,13556
620013557,13557
620013558,13558
620013559,13559
620013560,13560
620013561,13561
620013562,13562
620013563,13563
620013564,13564
620013565,13565
620013566,13566
620013567,13567
620013568,13568
620013569,13569
620013570,13570
620013571,13571
620013572,13572
620013573,13573
620013574,13574
620013575,13575
620013576,13576
620013577,13577
620013578,13578
620013579,13579
620013580,13580
620013581,13581
620013582,13582
620013583,13583
620013584,13584
620013585,13585
620013586,13586
620013587,13587
620013588,13588
620013589,13589
620013590,13590
620013591,13591
620013592,13592
620013593,13593
620013594,13594
620013595,13595
620013596,13596
620013597,13597
620013598,13598
620013599,13599
620013600,13600
620013601,13601
620013602,13602
620013603,13603
620013604,13604
620013605,13605
620013606,13606
620013607,13607
620013608,13608
620013609,13609
620013610,13610
620013611,13611
620013612,13612
620013613,13613
620013614,13614
620013615,13615
620013616,13616
620013617,13617
620013618,13618
620013619,13619
620013620,13620
620013621,13621
620013622,13622
620013623,13623
620013624,13624
620013625,13625
620013626,13626
620013627,13627
620013628,13628
620013629,13629
620013630,13630
620013631,13631
620013632,13632
620013633,13633
620013634,13634
620013635,13635
620013636,13636
620013637,13637
620013638,13638
620013639,13639
620013640,13640
620013641,13641
620013642,13642
620013643,13643
620013644,13644
620013645,13645
620013646,13646
620013647,13647
620013648,13648
620013649,13649
620013650,13650
620013651,13651
620013652,13652
620013653,13653
620013654,13654
620013655,13655
620013656,13656
620013657,13657
620013658,13658
620013659,13659
620013660,13660
620013661,13661
620013662,13662
620013663,13663
620013664,13664
620013665,13665
620013666,13666
620013667,13667
620013668,13668
620013669,13669
620013670,13670
620013671,13671
620013672,13672
620013673,13673
620013674,13674
620013675,13675
620013676,13676
620013677,13677
620013678,13678
620013679,13679
620013680,13680
620013681,13681
620013682,13682
620013683,13683
620013684,13684
620013685,13685
620013686,13686
620013687,13687
620013688,13688
620013689,13689
620013690,13690
620013691,13691
620013692,13692
620013693,13693
620013694,13694
620013695,13695
620013696,13696
620013697,13697
620013698,13698
620013699,13699
620013700,13700
620013701,13701
620013702,13702
620013703,13703
620013704,13704
620013705,13705
620013706,13706
620013707,13707
620013708,13708
620013709,13709
620013710,13710
620013711,13711
620013712,13712
620013713,13713
620013714,13714
620013715,13715
620013716,13716
620013717,13717
620013718,13718
620013719,13719
620013720,13720
620013721,13721
620013722,13722
620013723,13723
620013724,13724
620013725,13725
620013726,13726
620013727,13727
620013728,13728
620013729,13729
620013730,13730
620013731,13731
620013732,13732
620013733,13733
620013734,13734
620013735,13735
620013736,13736
620013737,13737
620013738,13738
620013739,13739
620013740,13740
620013741,13741
620013742,13742
620013743,13743
620013744,13744
620013745,13745
620013746,13746
620013747,13747
620013748,13748
620013749,13749
620013750,13750
620013751,13751
620013752,13752
620013753,13753
620013754,13754
620013755,13755
620013756,13756
620013757,13757
620013758,13758
620013759,13759
620013760,13760
620013761,13761
620013762,13762
620013763,13763
620013764,13764
620013765,13765
620013766,13766
620013767,13767
620013768,13768
620013769,13769
620013770,13770
620013771,13771
620013772,13772
620013773,13773
620013774,13774
620013775,13775
620013776,13776
620013777,13777
620013778,13778
620013779,13779
620013780,13780
620013781,13781
620013782,13782
620013783,13783
620013784,13784
620013785,13785
620013786,13786
620013787,13787
620013788,13788
620013789,13789
620013790,13790
620013791,13791
620013792,13792
620013793,13793
620013794,13794
620013795,13795
620013796,13796
620013797,13797
620013798,13798
620013799,13799
620013800,13800
620013801,13801
620013802,13802
620013803,13803
620013804,13804
620013805,13805
620013806,13806
620013807,13807
620013808,13808
620013809,13809
620013810,13810
620013811,13811
620013812,13812
620013813,13813
620013814,13814
620013815,13815
620013816,13816
620013817,13817
620013818,13818
620013819,13819
620013820,13820
620013821,13821
620013822,13822
620013823,13823
620013824,13824
620013825,13825
620013826,13826
620013827,13827
620013828,13828
620013829,13829
620013830,13830
620013831,13831
620013832,13832
620013833,13833
620013834,13834
620013835,13835
620013836,13836
620013837,13837
620013838,13838
620013839,13839
620013840,13840
620013841,13841
620013842,13842
620013843,13843
620013844,13844
620013845,13845
620013846,13846
620013847,13847
620013848,13848
620013849,13849
620013850,13850
620013851,13851
620013852,13852
620013853,13853
620013854,13854
620013855,13855
620013856,13856
620013857,13857
620013858,13858
620013859,13859
620013860,13860
620013861,13861
620013862,13862
620013863,13863
620013864,13864
620013865,13865
620013866,13866
620013867,13867
620013868,13868
620013869,13869
620013870,13870
620013871,13871
620013872,13872
620013873,13873
620013874,13874
620013875,13875
620013876,13876
620013877,13877
620013878,13878
620013879,13879
620013880,13880
620013881,13881
620013882,13882
620013883,13883
620013884,13884
620013885,13885
620013886,13886
620013887,13887
620013888,13888
620013889,13889
620013890,13890
620013891,13891
620013892,13892
620013893,13893
620013894,13894
620013895,13895
620013896,13896
620013897,13897
620013898,13898
620013899,13899
620013900,13900
620013901,13901
620013902,13902
620013903,13903
620013904,13904
620013905,13905
620013906,13906
620013907,13907
620013908,13908
620013909,13909
620013910,13910
620013911,13911
620013912,13912
620013913,13913
620013914,13914
620013915,13915
620013916,13916
620013917,13917
620013918,13918
620013919,13919
620013920,13920
620013921,13921
620013922,13922
620013923,13923
620013924,13924
620013925,13925
620013926,13926
620013927,13927
620013928,13928
620013929,13929
620013930,13930
620013931,13931
620013932,13932
620013933,13933
620013934,13934
620013935,13935
620013936,13936
620013937,13937
620013938,13938
620013939,13939
620013940,13940
620013941,13941
620013942,13942
620013943,13943
620013944,13944
620013945,13945
620013946,13946
620013947,13947
620013948,13948
620013949,13949
620013950,13950
620013951,13951
620013952,13952
620013953,13953
620013954,13954
620013955,13955
620013956,13956
620013957,13957
620013958,13958
620013959,13959
620013960,13960
620013961,13961
620013962,13962
620013963,13963
620013964,13964
620013965,13965
620013966,13966
620013967,13967
620013968,13968
620013969,13969
620013970,13970
620013971,13971
620013972,13972
620013973,13973
620013974,13974
620013975,13975
620013976,13976
620013977,13977
620013978,13978
620013979,13979
620013980,13980
620013981,13981
620013982,13982
620013983,13983
620013984,13984
620013985,13985
620013986,13986
620013987,13987
620013988,13988
620013989,13989
620013990,13990
620013991,13991
620013992,13992
620013993,13993
620013994,13994
620013995,13995
620013996,13996
620013997,13997
620013998,13998
620013999,13999
620014000,14000
620014001,14001
620014002,14002
620014003,14003
620014004,14004
620014005,14005
620014006,14006
620014007,14007
620014008,14008
620014009,14009
620014010,14010
620014011,14011
620014012,14012
620014013,14013
620014014,14014
620014015,14015
620014016,14016
620014017,14017
620014018,14018
620014019,14019
620014020,14020
620014021,14021
620014022,14022
620014023,14023
620014024,14024
620014025,14025
620014026,14026
620014027,14027
620014028,14028
620014029,14029
620014030,14030
620014031,14031
620014032,14032
620014033,14033
620014034,14034
620014035,14035
620014036,14036
620014037,14037
620014038,14038
620014039,14039
620014040,14040
620014041,14041
620014042,14042
620014043,14043
620014044,14044
620014045,14045
620014046,14046
620014047,14047
620014048,14048
620014049,14049
620014050,14050
620014051,14051
620014052,14052
620014053,14053
620014054,14054
620014055,14055
620014056,14056
620014057,14057
620014058,14058
620014059,14059
620014060,14060
620014061,14061
620014062,14062
620014063,14063
620014064,14064
620014065,14065
620014066,14066
620014067,14067
620014068,14068
620014069,14069
620014070,14070
620014071,14071
620014072,14072
620014073,14073
620014074,14074
620014075,14075
620014076,14076
620014077,14077
620014078,14078
620014079,14079
620014080,14080
620014081,14081
620014082,14082
620014083,14083
620014084,14084
620014085,14085
620014086,14086
620014087,14087
620014088,14088
620014089,14089
620014090,14090
620014091,14091
620014092,14092
620014093,14093
620014094,14094
620014095,14095
620014096,14096
620014097,14097
620014098,14098
620014099,14099
620014100,14100
620014101,14101
620014102,14102
620014103,14103
620014104,14104
620014105,14105
620014106,14106
620014107,14107
620014108,14108
620014109,14109
620014110,14110
620014111,14111
620014112,14112
620014113,14113
620014114,14114
620014115,14115
620014116,14116
620014117,14117
620014118,14118
620014119,14119
620014120,14120
620014121,14121
620014122,14122
620014123,14123
620014124,14124
620014125,14125
620014126,14126
620014127,14127
620014128,14128
620014129,14129
620014130,14130
620014131,14131
620014132,14132
620014133,14133
620014134,14134
620014135,14135
620014136,14136
620014137,14137
620014138,14138
620014139,14139
620014140,14140
620014141,14141
620014142,14142
620014143,14143
620014144,14144
620014145,14145
620014146,14146
620014147,14147
620014148,14148
620014149,14149
620014150,14150
620014151,14151
620014152,14152
620014153,14153
620014154,14154
620014155,14155
620014156,14156
